iter	Logloss
3492	0.1771200606
3493	0.1770727439
3494	0.177043951
3495	0.1770355514
3496	0.1770112611
3497	0.1770010052
3498	0.1769572168
3499	0.1768989069
3500	0.1768698112
3501	0.1768619514
3502	0.1768281425
3503	0.1768205328
3504	0.1768131733
3505	0.1768021802
3506	0.1767753621
3507	0.1767613145
3508	0.1767314289
3509	0.176724359
3510	0.1767166967
3511	0.1767082576
3512	0.1767001214
3513	0.1766696696
3514	0.1766361108
3515	0.1766130054
3516	0.176590137
3517	0.1765842388
3518	0.176545032
3519	0.1765424911
3520	0.1765131584
3521	0.1765031658
3522	0.176495306
3523	0.1764319406
3524	0.1763838076
3525	0.176334516
3526	0.176312477
3527	0.1763058943
3528	0.1762606314
3529	0.1762320096
3530	0.1761811382
3531	0.1761538067
3532	0.1761330316
3533	0.1761247373
3534	0.1761191683
3535	0.1761127172
3536	0.1761017241
3537	0.1760773416
3538	0.1760571984
3539	0.1760445991
3540	0.1760395567
3541	0.176017307
3542	0.1760056029
3543	0.1759715965
3544	0.1759686606
3545	0.1759585495
3546	0.1759534018
3547	0.1759345883
3548	0.1759086392
3549	0.1758811102
3550	0.1758673654
3551	0.1758263549
3552	0.1758125443
3553	0.1758078048
3554	0.1757926908
3555	0.1757910451
3556	0.1757625155
3557	0.1757443472
3558	0.1757289567
3559	0.1756949503
3560	0.1756390628
3561	0.1756329277
3562	0.1756171292
3563	0.1755963277
3564	0.1755494454
3565	0.1755261689
3566	0.1755026816
3567	0.1754847634
3568	0.1754417781
3569	0.1754272435
3570	0.1753917098
3571	0.1753544779
3572	0.1753463416
3573	0.1753332814
3574	0.1753260141
3575	0.1753040541
3576	0.1752860437
3577	0.1752774335
3578	0.1752464551
3579	0.1752195844
3580	0.1752164773
3581	0.1751815361
3582	0.1751811412
3583	0.1751523351
3584	0.1751420792
3585	0.1751350225
3586	0.1751039915
3587	0.1750778712
3588	0.175074514
3589	0.1750622964
3590	0.175002433
3591	0.1749704409
3592	0.1749644374
3593	0.1749499554
3594	0.1749266262
3595	0.1749020594
3596	0.1748900525
3597	0.1748743329
3598	0.1748666179
3599	0.1748533339
3600	0.1748280299
3601	0.174799474
3602	0.1747780801
3603	0.1747578842
3604	0.174748958
3605	0.1747412826
3606	0.174714741
3607	0.1746778513
3608	0.1746668449
3609	0.1746590115
3610	0.1746044537
3611	0.1745731067
3612	0.1745661422
3613	0.1745492772
3614	0.1745120453
3615	0.1744787629
3616	0.1744291817
3617	0.1744281417
3618	0.174393003
3619	0.1743641179
3620	0.1743620641
3621	0.1743588518
3622	0.1743192237
3623	0.1742956443
3624	0.174280346
3625	0.1742456023
3626	0.174234517
3627	0.1742200218
3628	0.1741856072
3629	0.1741696902
3630	0.1741661355
3631	0.1741622385
3632	0.1741531017
3633	0.1741453472
3634	0.1741301937
3635	0.174126797
3636	0.1740973064
3637	0.1740971747
3638	0.1740833246
3639	0.1740567172
3640	0.174040234
3641	0.1740277268
3642	0.1739935887
3643	0.1739767238
3644	0.1739746041
3645	0.1739527099
3646	0.173938715
3647	0.1739358976
3648	0.1739313687
3649	0.1739050509
3650	0.173898455
3651	0.1738905425
3652	0.1738725585
3653	0.1738553249
3654	0.1738239252
3655	0.1738117603
3656	0.173798213
3657	0.1737936709
3658	0.1737857717
3659	0.1737420228
3660	0.1737169294
3661	0.1736981291
3662	0.1736968915
3663	0.1736728908
3664	0.1736474288
3665	0.1736301952
3666	0.1736228225
3667	0.1736067607
3668	0.1735994933
3669	0.1735731492
3670	0.1735458045
3671	0.1735021083
3672	0.1734795426
3673	0.1734623617
3674	0.1734382557
3675	0.1734352013
3676	0.1734192316
3677	0.1734104107
3678	0.1734060793
3679	0.173400089
3680	0.1733943093
3681	0.1733738633
3682	0.1733424768
3683	0.1733157641
3684	0.1733047578
3685	0.1732951075
3686	0.1732548079
3687	0.1732385486
3688	0.1732010928
3689	0.1731751568
3690	0.1731318424
3691	0.1731206649
3692	0.1731122916
3693	0.1731012063
3694	0.173072545
3695	0.1730567991
3696	0.1730196067
3697	0.1729540426
3698	0.1729444449
3699	0.1729340706
3700	0.1729211552
3701	0.1729185353
3702	0.1728778408
3703	0.1728706656
3704	0.172846507
3705	0.1728392528
3706	0.1728176482
3707	0.1728031662
3708	0.1727639067
3709	0.1727603784
3710	0.1727344029
3711	0.1726692338
3712	0.1726207322
3713	0.1726070006
3714	0.1726017081
3715	0.1725909914
3716	0.1725641338
3717	0.1725522717
3718	0.1725466237
3719	0.1724941988
3720	0.1724609296
3721	0.17243423
3722	0.1724107691
3723	0.1723908498
3724	0.1723692057
3725	0.1723486412
3726	0.1723185055
3727	0.1723143978
3728	0.1723072621
3729	0.1722687268
3730	0.1722480307
3731	0.1722250437
3732	0.172216868
3733	0.1722054403
3734	0.1721841781
3735	0.1721775164
3736	0.1721708678
3737	0.1721492501
3738	0.172127448
3739	0.1721049614
3740	0.1720677163
3741	0.1720594747
3742	0.1720458879
3743	0.17199291
3744	0.1719640908
3745	0.1719450403
3746	0.1718961174
3747	0.1718617029
3748	0.1718454962
3749	0.1718294869
3750	0.1717535616
3751	0.1717259931
3752	0.1717215432
3753	0.1717102735
3754	0.1716515818
3755	0.1716436036
3756	0.1716432086
3757	0.1715947465
3758	0.1715885982
3759	0.171580146
3760	0.1715600686
3761	0.1715295774
3762	0.1715216649
3763	0.1715045103
3764	0.1714996654
3765	0.1714735582
3766	0.1714409605
3767	0.171427795
3768	0.1713867188
3769	0.1713658383
3770	0.1713372429
3771	0.1713111357
3772	0.1712782879
3773	0.1712614097
3774	0.1712414509
3775	0.1712259946
3776	0.1712174897
3777	0.1712020334
3778	0.1711955033
3779	0.1711742806
3780	0.1711629056
3781	0.1711430126
3782	0.1711275695
3783	0.1711030817
3784	0.1710950902
3785	0.1710932866
3786	0.1710439687
3787	0.1710345685
3788	0.1710092118
3789	0.1709967178
3790	0.1709907538
3791	0.1709304296
3792	0.1709036379
3793	0.1708858381
3794	0.1708761747
3795	0.1708597442
3796	0.1708486588
3797	0.1708330709
3798	0.1707891772
3799	0.1707804617
3800	0.1707534461
3801	0.170728142
3802	0.1706815231
3803	0.1706525064
3804	0.170643251
3805	0.1706427244
3806	0.1706094289
3807	0.1705834666
3808	0.1705449839
3809	0.1705366107
3810	0.1705224841
3811	0.1705061589
3812	0.1704815658
3813	0.1704476384
3814	0.1704117361
3815	0.1703945157
3816	0.1703815345
3817	0.1703305314
3818	0.1703094008
3819	0.1702807396
3820	0.1702618471
3821	0.1702539084
3822	0.1702424412
3823	0.1702126477
3824	0.1701997061
3825	0.1701989293
3826	0.1701815246
3827	0.1701635142
3828	0.170143924
3829	0.170117277
3830	0.1701002672
3831	0.1700552808
3832	0.1700245657
3833	0.1700124008
3834	0.1700075691
3835	0.169984332
3836	0.1699649393
3837	0.1699486931
3838	0.1699094731
3839	0.169855442
3840	0.1698158402
3841	0.169796724
3842	0.1697860073
3843	0.1697724732
3844	0.1697453391
3845	0.1696924665
3846	0.1696735741
3847	0.1696469535
3848	0.1696330902
3849	0.1696141056
3850	0.1695994919
3851	0.1695776109
3852	0.1695341385
3853	0.1695005402
3854	0.1694816477
3855	0.1694661915
3856	0.1694542504
3857	0.1694347523
3858	0.1694006142
3859	0.1693657784
3860	0.1693475047
3861	0.1693354319
3862	0.1692852451
3863	0.1692683933
3864	0.1692416542
3865	0.1692053307
3866	0.1691934818
3867	0.1691924022
3868	0.1691539985
3869	0.1691449011
3870	0.1691204924
3871	0.1691108157
3872	0.1690943194
3873	0.1690671063
3874	0.1690557182
3875	0.1690124301
3876	0.1689988697
3877	0.1689928267
3878	0.1689323708
3879	0.1689114641
3880	0.1688911892
3881	0.1688888326
3882	0.168867702
3883	0.1688356046
3884	0.1688058374
3885	0.1687920663
3886	0.1687566775
3887	0.1687411949
3888	0.1687275423
3889	0.1686985651
3890	0.1686673103
3891	0.1686248648
3892	0.168609448
3893	0.1686055247
3894	0.1685960192
3895	0.1685806814
3896	0.168563619
3897	0.1685399474
3898	0.1685294414
3899	0.168499977
3900	0.1684996479
3901	0.168489155
3902	0.1684813742
3903	0.1684487107
3904	0.1684428784
3905	0.1684349659
3906	0.1683863985
3907	0.1683666766
3908	0.1683526422
3909	0.1683493771
3910	0.1683313931
3911	0.1683201103
3912	0.1682913042
3913	0.1682696997
3914	0.1682493853
3915	0.168223739
3916	0.1682080457
3917	0.168194301
3918	0.168162322
3919	0.1681340162
3920	0.1681103842
3921	0.1680941775
3922	0.1680719937
3923	0.1680556685
3924	0.1680372763
3925	0.167957612
3926	0.1679561638
3927	0.1679424322
3928	0.1679224602
3929	0.1678981567
3930	0.1678705092
3931	0.1678593449
3932	0.1678472195
3933	0.1678242062
3934	0.1678128181
3935	0.1677960189
3936	0.1677744802
3937	0.1677568648
3938	0.167741448
3939	0.1677207651
3940	0.1676896682
3941	0.1676744489
3942	0.1676290938
3943	0.1675837651
3944	0.1675832648
3945	0.1675451639
3946	0.1675229669
3947	0.1674768614
3948	0.1674558493
3949	0.1674495167
3950	0.1674449088
3951	0.167413101
3952	0.1673968285
3953	0.1673861513
3954	0.1673701025
3955	0.167343245
3956	0.1673428763
3957	0.1673142809
3958	0.1672977187
3959	0.1672968367
3960	0.1672849614
3961	0.1672670958
3962	0.1672377105
3963	0.1672200688
3964	0.167210458
3965	0.1672024533
3966	0.1671842982
3967	0.1671502654
3968	0.1671129018
3969	0.1671036596
3970	0.1670988674
3971	0.1670837534
3972	0.1670602794
3973	0.1670430852
3974	0.1670231264
3975	0.1670015613
3976	0.1669957158
3977	0.1669896202
3978	0.1669655142
3979	0.1669606298
3980	0.1669487941
3981	0.1669184872
3982	0.1669014115
3983	0.1668916164
3984	0.166886732
3985	0.1668751991
3986	0.1668674841
3987	0.1668595058
3988	0.1668344519
3989	0.1667842388
3990	0.166753866
3991	0.1666944765
3992	0.1666775984
3993	0.1666614049
3994	0.1666459091
3995	0.1666390762
3996	0.1666378782
3997	0.1666126004
3998	0.1665949982
3999	0.1665744732
4000	0.1665570816
4001	0.1665073029
4002	0.1665033533
4003	0.1665002594
4004	0.1664958621
4005	0.1664722301
4006	0.1664668191
4007	0.1664537458
4008	0.16644374
4009	0.1664354984
4010	0.1664239128
4011	0.166412788
4012	0.1664094044
4013	0.1663881422
4014	0.1663576115
4015	0.1663403647
4016	0.1663205375
4017	0.1663140996
4018	0.1662876501
4019	0.1662832792
4020	0.1662513661
4021	0.166241018
4022	0.1661914368
4023	0.1661648425
4024	0.1661539415
4025	0.1661481224
4026	0.1661422242
4027	0.166125017
4028	0.1661117725
4029	0.166099239
4030	0.1660838222
4031	0.1660665622
4032	0.1660441941
4033	0.1660230108
4034	0.1660067251
4035	0.1659756283
4036	0.1659741274
4037	0.1659479018
4038	0.1659458348
4039	0.1659318136
4040	0.165894055
4041	0.1658835226
4042	0.1658510565
4043	0.1658427096
4044	0.1658266609
4045	0.1658072813
4046	0.1657902057
4047	0.1657872566
4048	0.1657662708
4049	0.1657570418
4050	0.1657402032
4051	0.1657224166
4052	0.1657122266
4053	0.1657017468
4054	0.1656934131
4055	0.1656505858
4056	0.1656252422
4057	0.1655957911
4058	0.1655733834
4059	0.1655442351
4060	0.1655174433
4061	0.1654680333
4062	0.1654625959
4063	0.1654424133
4064	0.1654105396
4065	0.1653912522
4066	0.1653876449
4067	0.1653797324
4068	0.1653564032
4069	0.1653507815
4070	0.165340078
4071	0.1653170121
4072	0.1653162221
4073	0.1653113772
4074	0.1653020429
4075	0.165286692
4076	0.1652692477
4077	0.1652174284
4078	0.1652048159
4079	0.165177537
4080	0.1651521013
4081	0.1651406605
4082	0.1651213599
4083	0.1651122099
4084	0.1650900787
4085	0.1650629183
4086	0.1650440654
4087	0.1650201174
4088	0.1650095982
4089	0.1650089925
4090	0.1649925357
4091	0.1649770268
4092	0.1649401898
4093	0.1649302762
4094	0.1649166104
4095	0.16490226
4096	0.164889371
4097	0.1648688592
4098	0.1648529553
4099	0.1648495718
4100	0.1648283622
4101	0.1648132351
4102	0.1647955538
4103	0.164749659
4104	0.1647418782
4105	0.1647286864
4106	0.1647009994
4107	0.164695641
4108	0.1646920337
4109	0.1646633198
4110	0.1646493643
4111	0.1646341187
4112	0.1646172406
4113	0.1645914494
4114	0.1645892903
4115	0.164570569
4116	0.1645644865
4117	0.1645452254
4118	0.1645299271
4119	0.1645294795
4120	0.1644956706
4121	0.1644929848
4122	0.1644682995
4123	0.1644216542
4124	0.1643958104
4125	0.1643881349
4126	0.1643715333
4127	0.1643542733
4128	0.1643347489
4129	0.1643117357
4130	0.1643072726
4131	0.1642924087
4132	0.1642508717
4133	0.164238009
4134	0.1642291486
4135	0.1642185504
4136	0.1642052664
4137	0.1641655462
4138	0.1641564357
4139	0.1641374774
4140	0.1641154252
4141	0.164114135
4142	0.1641107515
4143	0.1641043926
4144	0.1640851446
4145	0.1640744148
4146	0.1640694645
4147	0.1640598011
4148	0.1640252022
4149	0.163981664
4150	0.1639575053
4151	0.1639212608
4152	0.1638878204
4153	0.163881896
4154	0.1638709028
4155	0.1638638856
4156	0.163833605
4157	0.1638311299
4158	0.1637916598
4159	0.1637741892
4160	0.1637556654
4161	0.1637418943
4162	0.1637285313
4163	0.163695486
4164	0.1636846771
4165	0.1636783182
4166	0.163649104
4167	0.1636341348
4168	0.1636325287
4169	0.1636239843
4170	0.1636220884
4171	0.163620864
4172	0.1636129779
4173	0.1636030248
4174	0.1635967975
4175	0.163558486
4176	0.1635482301
4177	0.1635232947
4178	0.1635139604
4179	0.1634893014
4180	0.1634765572
4181	0.1634593763
4182	0.1634406023
4183	0.1633970772
4184	0.1633765523
4185	0.1633605562
4186	0.1633376351
4187	0.1633238509
4188	0.1633158726
4189	0.1632899892
4190	0.1632804179
4191	0.163263079
4192	0.1632572335
4193	0.1632311001
4194	0.1632218316
4195	0.1631905636
4196	0.1631768846
4197	0.1631684324
4198	0.1631483155
4199	0.1631289228
4200	0.1631094379
4201	0.1630982999
4202	0.1630897687
4203	0.1630820405
4204	0.163081843
4205	0.1630774721
4206	0.1630730485
4207	0.1630531555
4208	0.1630275618
4209	0.1630223087
4210	0.1630093802
4211	0.1630020076
4212	0.1629853664
4213	0.1629572581
4214	0.1629477395
4215	0.162925345
4216	0.1629236861
4217	0.1629210662
4218	0.1628977765
4219	0.1628829522
4220	0.1628815829
4221	0.1628764616
4222	0.1628658897
4223	0.1628400459
4224	0.1628241156
4225	0.1628154659
4226	0.1628080011
4227	0.1627977715
4228	0.1627789844
4229	0.1627485853
4230	0.162710853
4231	0.1627028748
4232	0.1626655506
4233	0.1626424057
4234	0.1626380216
4235	0.1626270679
4236	0.1626085968
4237	0.1625941542
4238	0.1625814101
4239	0.1625741164
4240	0.1625573172
4241	0.1625363446
4242	0.162530012
4243	0.162525154
4244	0.162513384
4245	0.1625084865
4246	0.1624890016
4247	0.1624754543
4248	0.1624621835
4249	0.1624422509
4250	0.162441619
4251	0.1624411582
4252	0.1624212257
4253	0.1624133396
4254	0.1624016881
4255	0.1623937625
4256	0.1623734745
4257	0.1623609805
4258	0.1623483284
4259	0.1623466564
4260	0.1623163758
4261	0.1623129528
4262	0.1622853316
4263	0.1622780379
4264	0.1622748782
4265	0.1622699412
4266	0.1622637402
4267	0.1622446503
4268	0.1622321036
4269	0.1622101962
4270	0.1621986764
4271	0.1621931996
4272	0.162167053
4273	0.1621426442
4274	0.1621186435
4275	0.1620781991
4276	0.1620716296
4277	0.1620341606
4278	0.1620229831
4279	0.1620074084
4280	0.1619943482
4281	0.1619588541
4282	0.1619112082
4283	0.1619036907
4284	0.1618950673
4285	0.1618767278
4286	0.161860192
4287	0.1618579144
4288	0.1618370603
4289	0.1618118747
4290	0.1617333953
4291	0.1617179653
4292	0.1617055766
4293	0.1616890276
4294	0.1616801804
4295	0.1616634734
4296	0.1616305071
4297	0.1616112986
4298	0.1615990547
4299	0.1615843094
4300	0.161553489
4301	0.1615294489
4302	0.1614927303
4303	0.1614770766
4304	0.1614626209
4305	0.1614437021
4306	0.1614391337
4307	0.1614097878
4308	0.1613952005
4309	0.1613761237
4310	0.1613503457
4311	0.1613360217
4312	0.1613325986
4313	0.1613129031
4314	0.1613032396
4315	0.161296591
4316	0.1612868749
4317	0.1612575159
4318	0.1612216531
4319	0.1611944928
4320	0.1611780491
4321	0.1611452275
4322	0.161134287
4323	0.1611173562
4324	0.1611002674
4325	0.1610595861
4326	0.1610303324
4327	0.1610189838
4328	0.1610079379
4329	0.1609926133
4330	0.1609770122
4331	0.1609303406
4332	0.1609161087
4333	0.1608749798
4334	0.1608507948
4335	0.1608499785
4336	0.1608368657
4337	0.1608202114
4338	0.1608183419
4339	0.1608079148
4340	0.1607530675
4341	0.1607422454
4342	0.1607186529
4343	0.1607026305
4344	0.1606647666
4345	0.1606428461
4346	0.160619688
4347	0.1606092741
4348	0.1605976358
4349	0.1605894469
4350	0.1605815344
4351	0.160573306
4352	0.1605631159
4353	0.1605498451
4354	0.1605228822
4355	0.160462558
4356	0.1604376489
4357	0.1604249574
4358	0.1603898451
4359	0.160363106
4360	0.1603515204
4361	0.1603402376
4362	0.16029142
4363	0.1602754897
4364	0.1602681697
4365	0.1602617318
4366	0.1602350717
4367	0.1602190362
4368	0.160206608
4369	0.160174866
4370	0.1601691522
4371	0.1601557629
4372	0.1601541172
4373	0.1601517737
4374	0.1601050363
4375	0.1600807197
4376	0.160066343
4377	0.1600616429
4378	0.1600323365
4379	0.1600133782
4380	0.1599941303
4381	0.1599882058
4382	0.1599639814
4383	0.1599274867
4384	0.1598920978
4385	0.1598701642
4386	0.159842622
4387	0.1598153958
4388	0.1597961478
4389	0.1597851942
4390	0.1597677367
4391	0.1597481597
4392	0.1597327297
4393	0.1596909425
4394	0.1596755257
4395	0.1596694696
4396	0.159665046
4397	0.159652394
4398	0.1596398078
4399	0.159620731
4400	0.1595586031
4401	0.1595189487
4402	0.1594950402
4403	0.1594878255
4404	0.1594692227
4405	0.1594391922
4406	0.159388808
4407	0.1593756161
4408	0.1593492062
4409	0.1593209926
4410	0.1593101574
4411	0.1592950171
4412	0.1592828917
4413	0.1592592728
4414	0.1592506889
4415	0.1592155503
4416	0.1592141679
4417	0.1592103894
4418	0.1592033327
4419	0.1591885084
4420	0.1591581488
4421	0.1591471951
4422	0.1591348722
4423	0.1591207852
4424	0.1591075407
4425	0.1590780368
4426	0.1590755091
4427	0.1590638445
4428	0.1590466372
4429	0.1590298907
4430	0.1589953181
4431	0.1589769655
4432	0.1589591789
4433	0.1589397598
4434	0.1589314524
4435	0.1589122176
4436	0.1588995788
4437	0.1588800676
4438	0.158858147
4439	0.1588466799
4440	0.1588321979
4441	0.1588212969
4442	0.1587881857
4443	0.1587685165
4444	0.1587584185
4445	0.1587529812
4446	0.1587477018
4447	0.1587386177
4448	0.158719791
4449	0.1587123789
4450	0.158693855
4451	0.1586544508
4452	0.1586386127
4453	0.1586037768
4454	0.1585984448
4455	0.1585664922
4456	0.1585570131
4457	0.1585463227
4458	0.1585375018
4459	0.158531946
4460	0.1585313535
4461	0.1585289311
4462	0.1585226248
4463	0.1585129614
4464	0.1584935028
4465	0.1584859985
4466	0.1584661976
4467	0.1584644466
4468	0.1584574557
4469	0.158455494
4470	0.158442763
4471	0.1584334419
4472	0.1584300452
4473	0.1584044647
4474	0.1583940639
4475	0.1583744342
4476	0.1583514999
4477	0.1583444827
4478	0.1583327523
4479	0.1583090018
4480	0.1583030378
4481	0.1582863177
4482	0.1582721253
4483	0.1582630016
4484	0.1582338269
4485	0.1582236105
4486	0.1582212407
4487	0.1582130254
4488	0.1582007947
4489	0.1581744901
4490	0.1581326897
4491	0.1581071487
4492	0.1580937989
4493	0.1580887302
4494	0.1580715887
4495	0.1580562509
4496	0.1580530386
4497	0.1580488651
4498	0.1580426642
4499	0.1580055902
4500	0.157982906
4501	0.1579536655
4502	0.1579431595
4503	0.1579403552
4504	0.1579261497
4505	0.157916868
4506	0.1578782142
4507	0.1578423382
4508	0.1578241962
4509	0.1578083713
4510	0.1577842127
4511	0.1577762212
4512	0.1577445582
4513	0.1577284832
4514	0.1577230985
4515	0.1577031528
4516	0.1576914092
4517	0.1576687909
4518	0.1576609574
4519	0.1576537559
4520	0.1576486872
4521	0.1576295183
4522	0.1576255028
4523	0.1576185909
4524	0.1575946429
4525	0.1575718272
4526	0.157546115
4527	0.1575333576
4528	0.1575087645
4529	0.1574801954
4530	0.1574728096
4531	0.1574459784
4532	0.1574222805
4533	0.1573956072
4534	0.1573894985
4535	0.1573730679
4536	0.1573589809
4537	0.1573473953
4538	0.1573351777
4539	0.1573338875
4540	0.1573216173
4541	0.1573147975
4542	0.1573033304
4543	0.1572309861
4544	0.157226207
4545	0.1572150954
4546	0.1571790878
4547	0.1571335747
4548	0.1571207647
4549	0.1571082838
4550	0.1571032151
4551	0.1570752385
4552	0.1570308182
4553	0.1570275005
4554	0.1570213654
4555	0.1570061987
4556	0.1569908609
4557	0.1569867665
4558	0.1569812633
4559	0.1569649381
4560	0.1569404767
4561	0.1569121051
4562	0.1568844444
4563	0.1568400636
4564	0.1568245283
4565	0.1567959065
4566	0.1567663764
4567	0.1567313957
4568	0.1567083561
4569	0.1566998512
4570	0.1566841185
4571	0.1566722827
4572	0.1566621848
4573	0.156639685
4574	0.1566391057
4575	0.1566197919
4576	0.1566026242
4577	0.1565665903
4578	0.1565595204
4579	0.1565219724
4580	0.1565092283
4581	0.1564781577
4582	0.1564489567
4583	0.1564320259
4584	0.1564220596
4585	0.1563871053
4586	0.1563806015
4587	0.1563605374
4588	0.1563490571
4589	0.1563026356
4590	0.1562731449
4591	0.1562464717
4592	0.156239415
4593	0.1562288562
4594	0.1562264206
4595	0.1562098058
4596	0.1562042631
4597	0.1561754044
4598	0.1561587764
4599	0.156133604
4600	0.1561257837
4601	0.1560983864
4602	0.1560937126
4603	0.1560869982
4604	0.1560743725
4605	0.1560729112
4606	0.1560591137
4607	0.15603797
4608	0.1560254628
4609	0.1560041479
4610	0.1559622158
4611	0.1559480761
4612	0.1559163605
4613	0.1558842235
4614	0.155832707
4615	0.1558234517
4616	0.1558064024
4617	0.155803427
4618	0.1557726856
4619	0.1557679855
4620	0.155759349
4621	0.1557493959
4622	0.1557215114
4623	0.1557064369
4624	0.1557033825
4625	0.1556861489
4626	0.1556607132
4627	0.1556400171
4628	0.1556399776
4629	0.1556368047
4630	0.155623863
4631	0.1556182414
4632	0.1555794032
4633	0.1555709641
4634	0.1555625119
4635	0.1555346143
4636	0.1555072037
4637	0.1555027406
4638	0.1554947755
4639	0.1554733026
4640	0.155465693
4641	0.1554512768
4642	0.1554313574
4643	0.1554204696
4644	0.155411438
4645	0.1553891357
4646	0.1553616067
4647	0.1553592501
4648	0.1553405288
4649	0.1553066408
4650	0.1553000581
4651	0.1552979253
4652	0.1552658147
4653	0.1552596401
4654	0.1552394179
4655	0.1552324929
4656	0.1552050692
4657	0.1551849128
4658	0.1551819111
4659	0.1551652304
4660	0.1551558961
4661	0.1551467198
4662	0.155123904
4663	0.1550943475
4664	0.1550777985
4665	0.1550474652
4666	0.1550444108
4667	0.1550369592
4668	0.1550297182
4669	0.155027559
4670	0.1550185538
4671	0.1550101148
4672	0.1550014256
4673	0.154994698
4674	0.1549787283
4675	0.1549680379
4676	0.1549411277
4677	0.1549389159
4678	0.1549220114
4679	0.1549156261
4680	0.1549061865
4681	0.1548526557
4682	0.1548494696
4683	0.1548338948
4684	0.1548334472
4685	0.1548271805
4686	0.1548232308
4687	0.1547922919
4688	0.1547867624
4689	0.1547829181
4690	0.154757048
4691	0.1547432242
4692	0.1547421183
4693	0.1547345876
4694	0.1547224622
4695	0.1547049127
4696	0.1547023717
4697	0.1546637705
4698	0.1546469582
4699	0.1546465501
4700	0.154623313
4701	0.1546008132
4702	0.1545885035
4703	0.1545557083
4704	0.1545365789
4705	0.1545280345
4706	0.1545193058
4707	0.1545043498
4708	0.1544927247
4709	0.1544731871
4710	0.1544611012
4711	0.1544523461
4712	0.154409611
4713	0.1543961164
4714	0.1543849126
4715	0.1543793041
4716	0.1543478254
4717	0.1543197566
4718	0.154311199
4719	0.1543069861
4720	0.1543054984
4721	0.1542927674
4722	0.1542777324
4723	0.1542695961
4724	0.1542557592
4725	0.1542330093
4726	0.1541972123
4727	0.1541708287
4728	0.1541362035
4729	0.154130516
4730	0.1541080557
4731	0.1540934947
4732	0.1540695467
4733	0.1540447298
4734	0.1540170296
4735	0.1539900009
4736	0.1539697787
4737	0.1539456464
4738	0.1539437769
4739	0.1539387213
4740	0.1539345347
4741	0.1539108369
4742	0.153898593
4743	0.1538711034
4744	0.1538637571
4745	0.153837176
4746	0.1538275652
4747	0.1538182967
4748	0.1538164535
4749	0.153791426
4750	0.1537774442
4751	0.1537716514
4752	0.1537710853
4753	0.1537640418
4754	0.1537509816
4755	0.1537346038
4756	0.1537214383
4757	0.1537204114
4758	0.1537101818
4759	0.1536602978
4760	0.1536369422
4761	0.1536302805
4762	0.1536269233
4763	0.1536221179
4764	0.1536049896
4765	0.1535862025
4766	0.1535697983
4767	0.1535551188
4768	0.1535442441
4769	0.1535271158
4770	0.1535140425
4771	0.1535046555
4772	0.1535018776
4773	0.1534959926
4774	0.1534930962
4775	0.153481063
4776	0.1534628156
4777	0.1534400657
4778	0.1534135241
4779	0.1534014118
4780	0.1533966459
4781	0.1533893391
4782	0.1533787014
4783	0.1533661415
4784	0.1533631793
4785	0.1533535422
4786	0.1533467883
4787	0.1533387837
4788	0.153313427
4789	0.1532986948
4790	0.1532730484
4791	0.1532421754
4792	0.1532175954
4793	0.1531928312
4794	0.1531782702
4795	0.1531732673
4796	0.1531689622
4797	0.1531586273
4798	0.153147147
4799	0.1531326649
4800	0.1531293341
4801	0.1531277411
4802	0.1531178274
4803	0.1531063735
4804	0.1530810694
4805	0.1530712217
4806	0.1530634935
4807	0.153048893
4808	0.1530441403
4809	0.1530356749
4810	0.1530294344
4811	0.1529921761
4812	0.1529811171
4813	0.1529654107
4814	0.152962251
4815	0.1529529693
4816	0.1529493752
4817	0.1529385926
4818	0.1529218725
4819	0.1529140258
4820	0.1528674596
4821	0.1528578093
4822	0.1528553605
4823	0.1528191291
4824	0.1527675072
4825	0.1527267864
4826	0.1526974537
4827	0.1526673838
4828	0.1526462005
4829	0.152614814
4830	0.1525984757
4831	0.1525894573
4832	0.1525858105
4833	0.1525660886
4834	0.152552752
4835	0.1525304365
4836	0.1524931123
4837	0.1524927042
4838	0.1524772216
4839	0.1524529445
4840	0.1524480601
4841	0.1524307343
4842	0.1524179111
4843	0.1523810873
4844	0.1523585743
4845	0.1523446979
4846	0.1523302027
4847	0.15232911
4848	0.1523077293
4849	0.1522971837
4850	0.1522821356
4851	0.1522578716
4852	0.1522481028
4853	0.1522462465
4854	0.1522416912
4855	0.1522111868
4856	0.152194019
4857	0.1521707951
4858	0.1521635936
4859	0.15213276
4860	0.1521045201
4861	0.1520882607
4862	0.1520719487
4863	0.1520502125
4864	0.1520001705
4865	0.1519820943
4866	0.1519566718
4867	0.1519527748
4868	0.1519321313
4869	0.1519206247
4870	0.1518960579
4871	0.1518923584
4872	0.151891529
4873	0.1518755066
4874	0.1518663961
4875	0.1518570749
4876	0.1518367738
4877	0.1518206592
4878	0.1518186054
4879	0.1518171045
4880	0.1518090868
4881	0.1517874296
4882	0.1517850993
4883	0.1517798462
4884	0.1517602297
4885	0.1517184688
4886	0.15171785
4887	0.1516991945
4888	0.1516876089
4889	0.1516375801
4890	0.1516156201
4891	0.151609011
4892	0.1516029286
4893	0.1515726743
4894	0.1515483708
4895	0.1515304131
4896	0.1515232511
4897	0.1515215922
4898	0.151505504
4899	0.1514912985
4900	0.1514659549
4901	0.1514407562
4902	0.1514391763
4903	0.1514166634
4904	0.1513953221
